Time: 11.46, Decolonized Patient: 54
Time: 2028.42, Decolonized Patient: 6808
Time: 2028.55, Decolonized Patient: 2040
Time: 2028.60, Decolonized Patient: 2849
Time: 2028.84, Decolonized Patient: 5672
Time: 2029.24, Decolonized Patient: 7040
Time: 2029.62, Decolonized Patient: 4698
Time: 2029.91, Decolonized Patient: 5499
Time: 2030.61, Decolonized Patient: 7016
Time: 2031.61, Decolonized Patient: 6341
Time: 2032.22, Decolonized Patient: 7136
Time: 2032.88, Decolonized Patient: 7163
Time: 2033.15, Decolonized Patient: 6678
Time: 2033.26, Decolonized Patient: 4907
Time: 2033.26, Decolonized Patient: 7038
Time: 2033.48, Decolonized Patient: 6891
Time: 2033.61, Decolonized Patient: 4967
Time: 2033.88, Decolonized Patient: 7097
Time: 2033.91, Decolonized Patient: 7076
Time: 2033.93, Decolonized Patient: 7099
Time: 2034.12, Decolonized Patient: 7142
Time: 2034.40, Decolonized Patient: 7171
Time: 2035.92, Decolonized Patient: 7134
Time: 2036.47, Decolonized Patient: 6249
Time: 2037.37, Decolonized Patient: 6993
Time: 2037.75, Decolonized Patient: 4146
Time: 2037.88, Decolonized Patient: 6353
Time: 2038.00, Decolonized Patient: 6229
Time: 2038.34, Decolonized Patient: 6567
Time: 2038.64, Decolonized Patient: 4727
Time: 2038.75, Decolonized Patient: 7187
Time: 2039.10, Decolonized Patient: 7215
Time: 2039.32, Decolonized Patient: 805
Time: 2039.82, Decolonized Patient: 7117
Time: 2040.29, Decolonized Patient: 7101
Time: 2041.26, Decolonized Patient: 2863
Time: 2041.40, Decolonized Patient: 6364
Time: 2041.68, Decolonized Patient: 6782
Time: 2042.23, Decolonized Patient: 5611
Time: 2042.73, Decolonized Patient: 7056
Time: 2042.78, Decolonized Patient: 5730
Time: 2042.86, Decolonized Patient: 6480
Time: 2043.50, Decolonized Patient: 7235
Time: 2044.23, Decolonized Patient: 6509
Time: 2044.32, Decolonized Patient: 7239
Time: 2044.48, Decolonized Patient: 6614
Time: 2044.62, Decolonized Patient: 6803
Time: 2044.65, Decolonized Patient: 6142
Time: 2044.68, Decolonized Patient: 5968
Time: 2045.43, Decolonized Patient: 7107
Time: 2045.62, Decolonized Patient: 5768
Time: 2046.39, Decolonized Patient: 7236
Time: 2046.47, Decolonized Patient: 4922
Time: 2047.93, Decolonized Patient: 4482
Time: 2049.95, Decolonized Patient: 6000
Time: 2050.14, Decolonized Patient: 5655
Time: 2050.40, Decolonized Patient: 6804
Time: 2050.48, Decolonized Patient: 6632
Time: 2053.07, Decolonized Patient: 7224
Time: 2053.51, Decolonized Patient: 2842
Time: 2054.08, Decolonized Patient: 6281
Time: 2055.27, Decolonized Patient: 6774
Time: 2055.41, Decolonized Patient: 7206
Time: 2055.69, Decolonized Patient: 1019
Time: 2055.84, Decolonized Patient: 6271
Time: 2055.90, Decolonized Patient: 6909
Time: 2056.59, Decolonized Patient: 4693
Time: 2056.67, Decolonized Patient: 5624
Time: 2057.06, Decolonized Patient: 6301
Time: 2057.74, Decolonized Patient: 7310
Time: 2057.97, Decolonized Patient: 7295
Time: 2058.87, Decolonized Patient: 6223
Time: 2059.68, Decolonized Patient: 4149
Time: 2060.17, Decolonized Patient: 7014
Time: 2060.51, Decolonized Patient: 6932
Time: 2060.63, Decolonized Patient: 6233
Time: 2061.38, Decolonized Patient: 6104
Time: 2061.39, Decolonized Patient: 6969
Time: 2061.45, Decolonized Patient: 6008
Time: 2061.50, Decolonized Patient: 7296
Time: 2061.77, Decolonized Patient: 4566
Time: 2061.95, Decolonized Patient: 7209
Time: 2062.89, Decolonized Patient: 5950
Time: 2062.90, Decolonized Patient: 7311
Time: 2062.91, Decolonized Patient: 5911
Time: 2063.39, Decolonized Patient: 6587
Time: 2063.58, Decolonized Patient: 6801
Time: 2063.93, Decolonized Patient: 7302
Time: 2064.33, Decolonized Patient: 6534
Time: 2064.42, Decolonized Patient: 5538
Time: 2064.45, Decolonized Patient: 6421
Time: 2064.63, Decolonized Patient: 7231
Time: 2065.09, Decolonized Patient: 7057
Time: 2065.41, Decolonized Patient: 5904
Time: 2065.56, Decolonized Patient: 6996
Time: 2065.59, Decolonized Patient: 6602
Time: 2066.37, Decolonized Patient: 5192
Time: 2066.73, Decolonized Patient: 6780
Time: 2067.18, Decolonized Patient: 7098
Time: 2067.18, Decolonized Patient: 7119
Time: 2067.33, Decolonized Patient: 7283
Time: 2068.92, Decolonized Patient: 7144
Time: 2069.09, Decolonized Patient: 5121
Time: 2070.37, Decolonized Patient: 6003
Time: 2071.42, Decolonized Patient: 6465
Time: 2072.04, Decolonized Patient: 7321
Time: 2072.56, Decolonized Patient: 6892
Time: 2073.01, Decolonized Patient: 4371
Time: 2074.07, Decolonized Patient: 6112
Time: 2074.12, Decolonized Patient: 7288
Time: 2074.15, Decolonized Patient: 7048
Time: 2074.16, Decolonized Patient: 3770
Time: 2074.53, Decolonized Patient: 5890
Time: 2075.53, Decolonized Patient: 7120
Time: 2075.62, Decolonized Patient: 4927
Time: 2075.82, Decolonized Patient: 7176
Time: 2075.99, Decolonized Patient: 7397
Time: 2076.08, Decolonized Patient: 5500
Time: 2076.16, Decolonized Patient: 7306
Time: 2077.35, Decolonized Patient: 6905
Time: 2077.87, Decolonized Patient: 6415
Time: 2078.02, Decolonized Patient: 6267
Time: 2078.45, Decolonized Patient: 6333
Time: 2078.63, Decolonized Patient: 5231
Time: 2081.07, Decolonized Patient: 6813
Time: 2081.18, Decolonized Patient: 6402
Time: 2082.69, Decolonized Patient: 7089
Time: 2083.20, Decolonized Patient: 5449
Time: 2083.41, Decolonized Patient: 6902
Time: 2083.46, Decolonized Patient: 4625
Time: 2084.00, Decolonized Patient: 7385
Time: 2084.11, Decolonized Patient: 1926
Time: 2084.11, Decolonized Patient: 2494
Time: 2084.13, Decolonized Patient: 7198
Time: 2084.49, Decolonized Patient: 7043
Time: 2084.81, Decolonized Patient: 7384
Time: 2085.59, Decolonized Patient: 6078
Time: 2085.81, Decolonized Patient: 6528
Time: 2086.84, Decolonized Patient: 7179
Time: 2087.00, Decolonized Patient: 5265
Time: 2087.83, Decolonized Patient: 6551
Time: 2088.42, Decolonized Patient: 6823
Time: 2089.10, Decolonized Patient: 6657
Time: 2089.23, Decolonized Patient: 6123
Time: 2089.64, Decolonized Patient: 6978
Time: 2090.25, Decolonized Patient: 6437
Time: 2090.81, Decolonized Patient: 5243
Time: 2091.59, Decolonized Patient: 4579
Time: 2091.90, Decolonized Patient: 5190
Time: 2092.12, Decolonized Patient: 3647
Time: 2092.78, Decolonized Patient: 7113
Time: 2094.81, Decolonized Patient: 4357
Time: 2095.14, Decolonized Patient: 3993
Time: 2096.38, Decolonized Patient: 6510
Time: 2096.90, Decolonized Patient: 6894
Time: 2097.01, Decolonized Patient: 6224
Time: 2097.16, Decolonized Patient: 7181
Time: 2097.49, Decolonized Patient: 6171
Time: 2097.64, Decolonized Patient: 7148
Time: 2098.67, Decolonized Patient: 6791
Time: 2099.31, Decolonized Patient: 3750
Time: 2099.40, Decolonized Patient: 7450
Time: 2099.47, Decolonized Patient: 2026
Time: 2099.71, Decolonized Patient: 7366
Time: 2099.86, Decolonized Patient: 7172
Time: 2099.96, Decolonized Patient: 6868
Time: 2101.01, Decolonized Patient: 6297
Time: 2101.28, Decolonized Patient: 3991
Time: 2101.45, Decolonized Patient: 6414
Time: 2102.08, Decolonized Patient: 6910
Time: 2102.36, Decolonized Patient: 6013
Time: 2104.33, Decolonized Patient: 7272
Time: 2105.33, Decolonized Patient: 6321
Time: 2105.34, Decolonized Patient: 7462
Time: 2105.68, Decolonized Patient: 7425
Time: 2106.01, Decolonized Patient: 6658
Time: 2106.07, Decolonized Patient: 7023
Time: 2106.43, Decolonized Patient: 5495
Time: 2107.93, Decolonized Patient: 6522
Time: 2108.54, Decolonized Patient: 6920
Time: 2108.69, Decolonized Patient: 2957
Time: 2108.80, Decolonized Patient: 7470
Time: 2109.31, Decolonized Patient: 6684
Time: 2111.07, Decolonized Patient: 7455
Time: 2111.12, Decolonized Patient: 7506
Time: 2111.19, Decolonized Patient: 7257
Time: 2111.47, Decolonized Patient: 7166
Time: 2111.53, Decolonized Patient: 4581
Time: 2111.64, Decolonized Patient: 6754
Time: 2112.32, Decolonized Patient: 7436
Time: 2112.36, Decolonized Patient: 7329
Time: 2113.98, Decolonized Patient: 7512
Time: 2114.49, Decolonized Patient: 6842
Time: 2115.54, Decolonized Patient: 6907
Time: 2115.90, Decolonized Patient: 7498
Time: 2116.01, Decolonized Patient: 3864
Time: 2117.32, Decolonized Patient: 6400
Time: 2118.01, Decolonized Patient: 4728
Time: 2118.36, Decolonized Patient: 4337
Time: 2118.56, Decolonized Patient: 7521
Time: 2120.85, Decolonized Patient: 5659
Time: 2121.31, Decolonized Patient: 3417
Time: 2122.28, Decolonized Patient: 6628
Time: 2122.36, Decolonized Patient: 7512
Time: 2123.91, Decolonized Patient: 6664
Time: 2124.39, Decolonized Patient: 7458
Time: 2124.76, Decolonized Patient: 6562
Time: 2124.85, Decolonized Patient: 7457
Time: 2125.26, Decolonized Patient: 7431
Time: 2125.61, Decolonized Patient: 6721
Time: 2126.19, Decolonized Patient: 6163
Time: 2126.53, Decolonized Patient: 6788
Time: 2127.44, Decolonized Patient: 5406
Time: 2127.76, Decolonized Patient: 7506
Time: 2128.56, Decolonized Patient: 6131
Time: 2128.87, Decolonized Patient: 7158
Time: 2129.22, Decolonized Patient: 5313
Time: 2129.63, Decolonized Patient: 6374
Time: 2129.76, Decolonized Patient: 7492
Time: 2129.81, Decolonized Patient: 7525
Time: 2130.18, Decolonized Patient: 7333
Time: 2131.06, Decolonized Patient: 7546
Time: 2131.30, Decolonized Patient: 7449
Time: 2131.58, Decolonized Patient: 6649
Time: 2131.69, Decolonized Patient: 7483
Time: 2131.90, Decolonized Patient: 6116
Time: 2132.14, Decolonized Patient: 6873
Time: 2133.39, Decolonized Patient: 7616
Time: 2133.59, Decolonized Patient: 4144
Time: 2135.06, Decolonized Patient: 6668
Time: 2135.10, Decolonized Patient: 7530
Time: 2135.16, Decolonized Patient: 2549
Time: 2135.17, Decolonized Patient: 7160
Time: 2135.51, Decolonized Patient: 7404
Time: 2136.27, Decolonized Patient: 7407
Time: 2136.60, Decolonized Patient: 4362
Time: 2136.65, Decolonized Patient: 7175
Time: 2136.95, Decolonized Patient: 7533
Time: 2137.25, Decolonized Patient: 7087
Time: 2137.29, Decolonized Patient: 7212
Time: 2137.31, Decolonized Patient: 7570
Time: 2137.64, Decolonized Patient: 6615
Time: 2138.50, Decolonized Patient: 7443
Time: 2138.67, Decolonized Patient: 6908
Time: 2139.02, Decolonized Patient: 6474
Time: 2140.11, Decolonized Patient: 7474
Time: 2140.72, Decolonized Patient: 7614
Time: 2140.89, Decolonized Patient: 6957
Time: 2141.22, Decolonized Patient: 6533
Time: 2141.74, Decolonized Patient: 5345
Time: 2142.52, Decolonized Patient: 6390
Time: 2142.54, Decolonized Patient: 6185
Time: 2143.03, Decolonized Patient: 7643
Time: 2143.43, Decolonized Patient: 7401
Time: 2143.53, Decolonized Patient: 7217
Time: 2143.75, Decolonized Patient: 7077
Time: 2143.78, Decolonized Patient: 7569
Time: 2143.88, Decolonized Patient: 7395
Time: 2144.16, Decolonized Patient: 7241
Time: 2144.64, Decolonized Patient: 7398
Time: 2144.95, Decolonized Patient: 7610
Time: 2147.10, Decolonized Patient: 6006
Time: 2147.66, Decolonized Patient: 7602
Time: 2149.18, Decolonized Patient: 7333
Time: 2149.78, Decolonized Patient: 7484
Time: 2150.14, Decolonized Patient: 7456
Time: 2150.84, Decolonized Patient: 6642
Time: 2151.66, Decolonized Patient: 6455
Time: 2153.65, Decolonized Patient: 6867
Time: 2153.88, Decolonized Patient: 6906
Time: 2155.24, Decolonized Patient: 7018
Time: 2155.59, Decolonized Patient: 7638
Time: 2156.77, Decolonized Patient: 5840
Time: 2157.11, Decolonized Patient: 7277
Time: 2157.49, Decolonized Patient: 7532
Time: 2157.94, Decolonized Patient: 6944
Time: 2157.98, Decolonized Patient: 5189
Time: 2158.13, Decolonized Patient: 7587
Time: 2158.14, Decolonized Patient: 7417
Time: 2158.23, Decolonized Patient: 7549
Time: 2158.35, Decolonized Patient: 5987
Time: 2158.44, Decolonized Patient: 7402
Time: 2159.43, Decolonized Patient: 4859
Time: 2160.54, Decolonized Patient: 7499
Time: 2160.66, Decolonized Patient: 7375
Time: 2160.68, Decolonized Patient: 4540
Time: 2161.82, Decolonized Patient: 7681
Time: 2161.90, Decolonized Patient: 7697
Time: 2162.13, Decolonized Patient: 7133
Time: 2162.77, Decolonized Patient: 6041
Time: 2163.20, Decolonized Patient: 4588
Time: 2163.32, Decolonized Patient: 7639
Time: 2164.43, Decolonized Patient: 6122
Time: 2165.11, Decolonized Patient: 7440
Time: 2165.99, Decolonized Patient: 6304
Time: 2166.42, Decolonized Patient: 6999
Time: 2166.82, Decolonized Patient: 7552
Time: 2167.10, Decolonized Patient: 3443
Time: 2167.28, Decolonized Patient: 608
Time: 2167.64, Decolonized Patient: 7686
Time: 2167.93, Decolonized Patient: 5681
Time: 2169.67, Decolonized Patient: 7607
Time: 2170.01, Decolonized Patient: 7698
Time: 2170.24, Decolonized Patient: 7593
Time: 2170.35, Decolonized Patient: 3518
Time: 2171.43, Decolonized Patient: 7051
Time: 2171.66, Decolonized Patient: 7579
Time: 2172.64, Decolonized Patient: 369
Time: 2174.36, Decolonized Patient: 7611
Time: 2174.75, Decolonized Patient: 7655
Time: 2175.81, Decolonized Patient: 5240
Time: 2176.39, Decolonized Patient: 6004
Time: 2176.41, Decolonized Patient: 7037
Time: 2176.66, Decolonized Patient: 6931
Time: 2177.52, Decolonized Patient: 7526
Time: 2179.54, Decolonized Patient: 7574
Time: 2181.54, Decolonized Patient: 6691
Time: 2181.68, Decolonized Patient: 7528
Time: 2182.08, Decolonized Patient: 6291
Time: 2184.44, Decolonized Patient: 7195
Time: 2185.97, Decolonized Patient: 7589
Time: 2186.77, Decolonized Patient: 5475
Time: 2186.97, Decolonized Patient: 4789
Time: 2187.42, Decolonized Patient: 7649
Time: 2187.95, Decolonized Patient: 7620
Time: 2187.98, Decolonized Patient: 7685
Time: 2188.14, Decolonized Patient: 7733
Time: 2189.04, Decolonized Patient: 6872
Time: 2189.58, Decolonized Patient: 6972
Time: 2189.72, Decolonized Patient: 7530
Time: 2190.34, Decolonized Patient: 6043
Time: 2191.70, Decolonized Patient: 7386
Time: 2191.87, Decolonized Patient: 5690
Time: 2191.94, Decolonized Patient: 7004
Time: 2191.96, Decolonized Patient: 3889
Time: 2192.03, Decolonized Patient: 7237
Time: 2192.81, Decolonized Patient: 7635
Time: 2193.19, Decolonized Patient: 6225
Time: 2193.33, Decolonized Patient: 6775
Time: 2193.83, Decolonized Patient: 6139
Time: 2194.12, Decolonized Patient: 7672
Time: 2194.20, Decolonized Patient: 5640
Time: 2194.59, Decolonized Patient: 7710
Time: 2195.10, Decolonized Patient: 4677
Time: 2195.14, Decolonized Patient: 4797
Time: 2196.63, Decolonized Patient: 6923
Time: 2196.63, Decolonized Patient: 7625
Time: 2196.64, Decolonized Patient: 5401
Time: 2197.30, Decolonized Patient: 7351
Time: 2197.33, Decolonized Patient: 6621
Time: 2199.48, Decolonized Patient: 7078
Time: 2199.57, Decolonized Patient: 7451
Time: 2199.94, Decolonized Patient: 6246
Time: 2200.07, Decolonized Patient: 7694
Time: 2200.13, Decolonized Patient: 7319
Time: 2200.29, Decolonized Patient: 7565
Time: 2200.55, Decolonized Patient: 7646
Time: 2200.64, Decolonized Patient: 7684
Time: 2201.32, Decolonized Patient: 3266
Time: 2201.35, Decolonized Patient: 4804
Time: 2201.42, Decolonized Patient: 5136
Time: 2202.00, Decolonized Patient: 7400
Time: 2202.61, Decolonized Patient: 7735
Time: 2202.78, Decolonized Patient: 5259
Time: 2204.34, Decolonized Patient: 7774
Time: 2205.06, Decolonized Patient: 7768
Time: 2205.12, Decolonized Patient: 4370
Time: 2206.02, Decolonized Patient: 6355
Time: 2206.19, Decolonized Patient: 4404
Time: 2206.35, Decolonized Patient: 7149
Time: 2206.59, Decolonized Patient: 3271
Time: 2206.62, Decolonized Patient: 7693
Time: 2207.63, Decolonized Patient: 7771
Time: 2207.83, Decolonized Patient: 5927
Time: 2208.48, Decolonized Patient: 6129
Time: 2208.97, Decolonized Patient: 7633
Time: 2209.56, Decolonized Patient: 4851
Time: 2210.14, Decolonized Patient: 7720
Time: 2210.45, Decolonized Patient: 4322
Time: 2211.38, Decolonized Patient: 7250
Time: 2211.62, Decolonized Patient: 7843
Time: 2211.67, Decolonized Patient: 4662
Time: 2211.75, Decolonized Patient: 5732
Time: 2212.75, Decolonized Patient: 7009
Time: 2212.91, Decolonized Patient: 6196
Time: 2213.37, Decolonized Patient: 7787
Time: 2214.14, Decolonized Patient: 7816
Time: 2214.55, Decolonized Patient: 7294
Time: 2214.64, Decolonized Patient: 7833
Time: 2215.26, Decolonized Patient: 7539
Time: 2217.04, Decolonized Patient: 7055
Time: 2217.10, Decolonized Patient: 4215
Time: 2217.23, Decolonized Patient: 7122
Time: 2217.45, Decolonized Patient: 1585
Time: 2217.47, Decolonized Patient: 6323
Time: 2217.81, Decolonized Patient: 7799
Time: 2218.68, Decolonized Patient: 7762
Time: 2218.96, Decolonized Patient: 6348
Time: 2219.61, Decolonized Patient: 7423
Time: 2219.65, Decolonized Patient: 6399
Time: 2219.85, Decolonized Patient: 7315
Time: 2220.27, Decolonized Patient: 7496
Time: 2220.53, Decolonized Patient: 6397
Time: 2221.43, Decolonized Patient: 7708
Time: 2221.50, Decolonized Patient: 7519
Time: 2221.59, Decolonized Patient: 6441
Time: 2221.68, Decolonized Patient: 5717
Time: 2222.38, Decolonized Patient: 6926
Time: 2222.78, Decolonized Patient: 5540
Time: 2223.00, Decolonized Patient: 7862
Time: 2223.61, Decolonized Patient: 7863
Time: 2224.50, Decolonized Patient: 7362
Time: 2225.03, Decolonized Patient: 4639
Time: 2225.75, Decolonized Patient: 7691
Time: 2228.10, Decolonized Patient: 6875
Time: 2228.95, Decolonized Patient: 7857
Time: 2229.08, Decolonized Patient: 7853
Time: 2229.68, Decolonized Patient: 7869
Time: 2231.20, Decolonized Patient: 7264
Time: 2231.98, Decolonized Patient: 4848
Time: 2232.09, Decolonized Patient: 7849
Time: 2233.53, Decolonized Patient: 6693
Time: 2234.39, Decolonized Patient: 6857
Time: 2234.61, Decolonized Patient: 7730
Time: 2234.71, Decolonized Patient: 7289
Time: 2234.81, Decolonized Patient: 7797
Time: 2235.00, Decolonized Patient: 5543
Time: 2235.58, Decolonized Patient: 7613
Time: 2235.68, Decolonized Patient: 7559
Time: 2236.06, Decolonized Patient: 7010
Time: 2236.42, Decolonized Patient: 2679
Time: 2236.69, Decolonized Patient: 7063
Time: 2237.03, Decolonized Patient: 4633
Time: 2237.22, Decolonized Patient: 7910
Time: 2237.30, Decolonized Patient: 7222
Time: 2237.57, Decolonized Patient: 7259
Time: 2238.02, Decolonized Patient: 7692
Time: 2238.48, Decolonized Patient: 7147
Time: 2238.66, Decolonized Patient: 6200
Time: 2238.76, Decolonized Patient: 5955
Time: 2238.79, Decolonized Patient: 4353
Time: 2239.03, Decolonized Patient: 3200
Time: 2239.07, Decolonized Patient: 7664
Time: 2239.92, Decolonized Patient: 7813
Time: 2240.23, Decolonized Patient: 7877
Time: 2241.80, Decolonized Patient: 7518
Time: 2241.92, Decolonized Patient: 7327
Time: 2242.01, Decolonized Patient: 5790
Time: 2242.24, Decolonized Patient: 7839
Time: 2242.76, Decolonized Patient: 7424
Time: 2242.88, Decolonized Patient: 4295
Time: 2243.27, Decolonized Patient: 6564
Time: 2243.65, Decolonized Patient: 7538
Time: 2244.07, Decolonized Patient: 7393
Time: 2244.18, Decolonized Patient: 7796
Time: 2245.34, Decolonized Patient: 5302
Time: 2245.42, Decolonized Patient: 6219
Time: 2246.47, Decolonized Patient: 6966
Time: 2246.78, Decolonized Patient: 6453
Time: 2248.16, Decolonized Patient: 7717
Time: 2249.57, Decolonized Patient: 6542
Time: 2249.70, Decolonized Patient: 7495
Time: 2249.86, Decolonized Patient: 6950
Time: 2250.56, Decolonized Patient: 7332
